Cd,Dbh1,Dbh2,Time
NAUCOF,4.2,-0.1,11.203
NAUCOF,2.7,-0.1,10.104
NAUCOF,4.4,-0.1,10.282
NAUCOF,3.8,-0.1,10.605
NAUCOF,2.5,-0.1,10.137
NAUCOF,2.6,-0.1,10.222
NAUCOF,4.2,-0.1,11.047
NAUCOF,3.3,-0.1,10.422
NAUCOF,10.3,-0.1,10.145
NAUCOF,4.5,-0.9,10.214
NAUCOF,4.6,-0.1,10.222
NAUCOF,7.2,-0.1,10.416
NAUCOF,4.3,-0.1,10.274
NAUCOF,3.1,-0.1,10.422
NAUCOF,17,-0.9,10.052
NAUCOF,11.5,-0.1,10.104
NAUCOF,3.1,-0.1,10.266
NAUCOF,2.7,-0.1,10.249
NAUCOF,2.8,-0.1,10.518
NAUCOF,10.9,-0.1,10.564
NAUCOF,2.7,-0.1,10.441
NAUCOF,2.5,-0.1,10.285
NAUCOF,3,-0.1,11.203
NAUCOF,15.2,-0.1,10.145
NAUCOF,3.4,-0.9,10.156
NAUCOF,11.8,-0.1,10.652
NAUCOF,8.6,-0.1,10.49
NAUCOF,2.1,-0.1,10.121
NAUCOF,2,-0.1,10.241
NAUCOF,3.8,-0.1,10.337
NAUCOF,10,-0.1,10.052
NAUCOF,4.2,-0.1,10.238
NAUCOF,7.5,-0.1,10.43
NAUCOF,2.1,-0.1,11.088
NAUCOF,5.6,-0.1,10.296
NAUCOF,3.9,-0.1,10.025
NAUCOF,3.7,-0.1,10.227
NAUCOF,3.7,-0.1,10.463
NAUCOF,2.3,-0.1,10.584
NAUCOF,4,-0.1,10.441
NAUCOF,3.5,-0.1,10.46
NAUCOF,7.1,-0.1,10.153
NAUCOF,3.5,-0.1,10.507
NAUCOF,3.5,-0.9,10.137
NAUCOF,37.8,-0.1,10.458
NAUCOF,51.5,-0.1,10.496
NAUCOF,2.4,-0.1,10.156
NAUCOF,2,-0.1,10.422
NAUCOF,2.4,-0.1,10.167
NAUCOF,2.4,-0.1,10.192
NAUCOF,3.3,-0.1,10.195
NAUCOF,2.1,-0.1,10.597
NAUCOF,2.6,-0.1,11.093
NAUCOF,2.8,-0.1,10.178
NAUCOF,3,-0.1,10.222
NAUCOF,2,-0.1,10.504
NAUCOF,2.8,-0.1,10.397
NAUCOF,3.8,-0.1,10.153
NAUCOF,2,-0.1,10.156
NEOBHE,2.8,2.6,10.195
NEOBHE,2.6,3.1,10.285
NEOBHE,2.6,2.7,10.34
NEOBHE,8.3,9.3,10.107
NEOBHE,6.5,8,11.203
NEOBHE,4.2,4.3,10.071
NEOBHE,3.7,3.9,10.488
NEOBHE,3.2,3.6,10.247
NEOBHE,5.8,6.2,10.342
NEOBHE,8.3,15,10.156
NEOBHE,2,2.3,10.17
NEOBHE,3.2,6.1,10.57
NEOBHE,2.8,2.9,11.074
NEOBHE,7.2,7.1,10.225
NEOBHE,3,3.2,10.441
NEOBHE,2.2,2.2,10.025
NEOBHE,2.6,2.9,10.099
NEOBHE,7.2,8.8,10.151
NEOBHE,2.7,3,10.266
NEOBHE,4.2,4.7,10.277
NEOBHE,4.9,5.6,10.255
NEOBHE,4.1,4.4,10.175
NEOBHE,4.1,4,10.178
NEOBHE,2.2,2.3,10.307
NEOBHE,2.6,2.7,10.214
NEOBHE,12.4,12.3,10.504
NEOBHE,2.1,2.4,10.605
NEOBHE,3,3.6,10.458
NEOBHE,3.7,4.1,10.195
NEOBHE,4.7,5.3,10.121
NEOBHE,7.1,8.6,10.216
NEOBHE,3.5,5.1,11
NEOBHE,3.5,4.8,10.195
NEOBHE,4.6,6.3,10.205
NEOBHE,3.1,3.1,10.186
NEOBHE,2.6,3.4,10.395
NEOBHE,5.3,5.5,10.315
NEOBHE,2.5,3.1,10.205
NEOBHE,12.9,18.4,10.244
NEOBHE,3,3,10.121
NEOBHE,4.3,4.5,11.244
NEOBHE,12.4,12.7,11.088
NEOBHE,2.5,2.6,10.474
NEOBHE,2.2,2.8,10.263
NEOBHE,6.6,7.4,10.266
NEOBHE,16.4,20.2,10.153
NEOBHE,4.4,4.9,10.175
NEOBHE,2.8,3,10.2
NEOBHE,2.1,2.2,10.271
NEOBHE,38.6,41.2,10.107
NEOBHE,2,2.1,10.605
NEOBHE,2.6,3,10.263
NEOBHE,4,5,10.337
NEOBHE,2,2.2,10.296
NEOBHE,4.5,5,10.279
NEOBHE,4.3,5.6,10.315
NEOBHE,3.2,6.4,10.271
NEOBHE,3.6,3.3,10.408
NEOBHE,2.6,2.7,10.093
NEOBHE,5,5.9,10.066
NEOBHE,10.8,11.5,10.263
NEOBHE,3.4,3.6,10.397
NEOBHE,8.8,8.9,10.504
NEOBHE,2.9,3,10.192
NEOBHE,3.1,3.4,10.222
NEOBHE,3.1,5,10.167
NEOBHE,2.8,2.9,10.26
NEOBHE,3.2,3,10.266
NEOBHE,2.5,4.6,10.279
NEOBHE,11.4,12.5,10.241
NEOBHE,2.5,2.7,10.134
NEOBHE,6,7.8,10.099
NEOBHE,2.8,3,10.414
NEOBHE,2.1,2.3,10.189
NEOBHE,6.7,7.2,10.104
NEOBHE,2.2,2.8,10.2
NEOBHE,6.1,6.8,11.041
NEOBHE,2.9,6.2,10.337
NEOBHE,9.4,9.7,10.175
NEOBHE,13.2,16.6,10.077
NEOBHE,4.8,5.1,10.444
NEOBHE,12.5,14.7,10.332
NEOBHE,2.5,3,10.096
NEOBHE,2.6,2.9,10.268
NEOBHE,5.2,5.8,11.038
NEOBHE,105.2,109.5,10.271
NEOBHE,3.6,3.7,10.436
NEOBHE,2.4,3.3,10.23
NEOBHE,18.3,18.2,10.282
NEOBHE,4.8,5.2,10.175
NEOBHE,16.1,18.2,10.274
NEOBHE,11.7,12.8,10.052
NEOBHE,5.2,6.2,10.126
NEOBHE,3.1,3.1,10.085
NEOBHE,2.3,2.4,10.142
NEOBHE,3.3,5.1,10.337
NEOBHE,3,2.9,10.414
NEOBHE,10.6,11.8,10.26
NEOBHE,5.7,7.8,10.34
NEOBHE,4.4,6,10.266
NEOBHE,26.2,32.5,10.142
NEOBHE,9.7,10.7,10.189
NEOBHE,2.4,2.9,10.4
NEOBHE,3,3.3,10.342
NEOBHE,2.5,2.6,10.616
NEOBHE,3,3.2,10.17
NEOBHE,2,2.1,10.205
NEOBHE,10.2,11.5,10.43
NEOBHE,2.5,2.6,10.266
NEOBHE,2.4,3.2,10.148
NEOBHE,3.4,4.1,10.052
NEOBHE,2.5,2.6,10.312
NEOBHE,4.4,5.7,10.43
NEOBHE,3.6,3.8,10.29
NEOBHE,5.3,5.3,10.507
NEOBHE,8.7,10.9,10.156
NEOBHE,3.5,4,10.285
NEOBHE,2.2,2.4,10.304
NEOBHE,3,3.9,10.205
NEOBHE,13,22,10.266
NEOBHE,3.4,4,10.277
NEOBHE,6.5,8.2,10.252
NEOBHE,2.1,2.2,10.282
NEOBHE,4.6,6.3,10.244
NEOBHE,2.8,3,10.266
NEOBHE,3.1,3.2,10.142
NEOBHE,6.1,6.6,10.282
NEOBHE,3,4.8,10.063
NEOBHE,3.1,3,10.603
NEOBHE,3.2,3.6,10.195
NEOBHE,4.8,4.9,10.277
NEOBHE,38.9,39.4,10.195
NEOBHE,2.4,2.8,10.216
NEOBHE,2.5,3.2,10.312
NEOBHE,2.5,2.5,10.425
NEOBHE,8,9,10.263
NEOBHE,2.2,3.1,10.422
NEOBHE,5.4,6,10.411
NEOBHE,27.3,29.5,10.337
NEOBHE,3.5,4.1,10.118
NEOBHE,2.3,2.4,10.195
NEOBHE,2.9,3.1,10.164
NEOBHE,2.7,3,10.507
NEOBHE,5.4,6.5,10.271
NEOBHE,39.8,41.8,10.43
NEOBHE,16,24,10.099
NEOBHE,2.2,2.2,10.227
NEOBHE,2.3,2.5,10.499
NEOBHE,3,3.1,10.296
NEOBHE,3.2,4.4,10.219
NEOBHE,3.2,3.3,10.145
NEOBHE,8.5,9,10.195
NEOBHE,6.5,7.5,10.137
NEOBHE,3.6,5.4,10.192
NEOBHE,2.2,2.3,10.482
NEOBHE,3.8,3.7,10.132
NEOBHE,3.1,3.5,10.392
NEOBHE,4.6,4.8,10.367
NEOBHE,12.4,15.6,10.09
NEOBHE,8.6,10.3,10.378
NEOBHE,3.4,3.6,10.071
NEOBHE,3.8,4.3,10.236
NEOBHE,5.6,5.5,10.052
NEOBHE,2,2.5,10.216
NEOBHE,2,2.3,10.192
NEOBHE,26.5,30.4,10.112
NEOBHE,2.8,2.8,10.529
NEOBHE,5.2,7.4,10.195
NEOBHE,3.2,3.9,11.205
NEOBHE,2.2,2.4,10.26
NEOBHE,4.2,4.3,10.052
NEOBHE,3.1,4.3,10.332
NEOBHE,19.6,20.6,10.107
NEOBHE,4.9,5.2,10.178
NEOBHE,14.9,17.3,10.145
NEOBHE,2.9,3.3,10.392
NEOBHE,2.5,3.1,10.43
NEOBHE,2.3,2.5,10.244
NEOBHE,3.6,3.7,10.288
NEOBHE,3.2,3.4,10.315
NEOBHE,2.3,2.5,10.282
NEOBHE,6,5.7,10.433
NEOBHE,2.3,2.4,10.186
NEOBHE,18.9,19.2,10.34
NEOBHE,11,12.5,10.104
NEOBHE,2.3,3.2,10.099
NEOBHE,2.7,3.1,10.277
NEOBHE,2.8,3.1,10.315
NEOBHE,13.5,19.3,10.337
NEOBHE,2.7,2.9,10.189
NEOBHE,2.1,2.7,10.444
NEOBHE,4.5,4.3,10.43
NEOBHE,3.1,7.8,10.507
NEOBHE,24.3,30.3,10.236
NEOBHE,8.3,8.6,10.132
NEOBHE,2.2,3.3,10.479
NEOBHE,8,8.5,10.351
NEOBHE,2.6,2.6,10.118
NEOBHE,3.5,4.2,10.186
NEOBHE,4,4.8,10.203
NEOBHE,3.9,4,10.263
NEOBHE,9.9,9.2,10.529
NEOBHE,4.4,5.5,10.216
NEOBHE,2.2,2.2,10.077
NEOBHE,2.5,3.4,10.186
NEOBHE,3.1,3.2,10.219
NEOBHE,23,24.4,10.433
NEOBHE,2.9,3.3,10.2
NEOBHE,3.3,3.4,10.266
NEOBHE,10.6,17.2,10.395
NEOBHE,2,2.5,10.219
NEOBHE,16.6,18.8,10.496
NEOBHE,3.5,3.2,10.411
NEOBHE,19.1,20.1,10.592
NEOBHE,72.2,72.1,10.444
NEOBHE,2,2,10.504
NEOBHE,4.3,5,10.616
NEOBHE,4.1,4.7,10.581
NEOBHE,8.1,8.5,10.496
NEOBHE,10.9,12.2,10.247
NEOBHE,7.1,7.8,10.025
NEOBHE,2.9,5,10.175
NEOBHE,12.7,13.8,10.263
NEOBHE,2,2,10.279
NEOBHE,11.5,15.7,10.51
NEOBHE,13.6,14.6,10.225
NEOBHE,3,3.2,10.205
NEOBHE,6.7,7.5,10.101
NEOBHE,11.4,12.1,10.345
NEOBHE,2.2,2.1,10.266
NEOBHE,13,15.8,10.181
NEOBHE,3,2.9,10.597
NEOBHE,5,6.4,10.282
NEOBHE,31.4,32.7,10.433
NEOBHE,26.9,31,10.11
NEOBHE,3,3,11.241
NEOBHE,2.1,2.8,10.255
NEOBHE,2.1,2.4,10.26
NEOBHE,3.8,5,10.288
NEOBHE,11.4,12.4,10.529
NEOBHE,3.1,3.4,10.512
NEOBHE,3.6,3.6,10.279
NEOBHE,3.9,5.1,10.411
NEOBHE,10.1,11.3,10.427
NEOBHE,15.2,20.6,10.395
NEOBHE,17.7,20.4,10.077
NEOBHE,5.7,5.5,10.515
NEOBHE,3.1,3.7,10.151
NEOBHE,2.1,2.8,10.29
NEOBHE,2.3,2.5,10.145
NEOBHE,2.8,3.3,10.37
NEOBHE,2.1,3,10.247
NEOBHE,3.7,3.7,10.244
NEOBHE,11,11.5,10.288
NEOBHE,2.3,2.7,10.266
NEOBHE,6.2,6.4,10.153
NEOBHE,2.4,2.5,10.312
NEOBHE,12.5,12.4,10.268
NEOBHE,2.7,3,10.244
NEOBHE,3.9,4.2,10.205
NEOBHE,4.1,6.8,10.351
NEOBHE,5.7,6,10.647
NEOBHE,5.7,9.8,10.236
NEOBHE,3.2,3.3,10.145
NEOBHE,6.2,6.6,10.422
NEOBHE,4.8,6.1,10.216
NEOBHE,2,2,10.052
NEOBHE,8.8,8.4,10.192
NEOBHE,2.7,2.5,10.608
NEOBHE,2.3,2.9,10.197
NEOBHE,9.7,9.7,10.455
NEOBHE,3.3,3.9,10.268
NEOBHE,9.5,11.6,10.436
NEOBHE,16,16.3,10.268
NEOBHE,2.6,2.9,10.345
NEOBHE,2.1,2.3,10.595
NEOBHE,17.8,19.7,10.266
NEOBHE,4,4.2,10.441
NEOBHE,8.6,10,10.184
NEOBHE,2.2,2.7,10.189
NEOBHE,3.3,5,10.315
NEOBHE,9.2,10.7,10.436
NEOBHE,2.9,3.2,10.271
NEOBHE,10.9,11.7,10.156
NEOBHE,6.5,6.1,10.425
NEOBHE,11.4,14,10.17
NEOBHE,9.5,11.2,10.392
NEOBHE,2,2.5,10.395
NEOBHE,8.8,14.1,10.449
NEOBHE,4.6,4.8,10.282
NEOBHE,2,2.4,10.148
NEOBHE,9.8,10.1,10.504
NEOBHE,2.6,3.4,10.112
NEOBHE,4.3,4.3,10.181
NEOBHE,3.1,3.3,10.225
NEOBHE,2.6,2.5,10.43
NEOBHE,2.5,3,10.268
NEOBHE,7.9,10.3,10.285
NEOBHE,8,10.3,10.184
NEOBHE,2.7,5.6,10.29
NEOBHE,2.6,2.8,10.115
NEOBHE,3.7,4.2,11.203
NEOBHE,3.7,4.1,10.238
NEOBHE,2.3,3.1,11.06
NEOBHE,3.8,4,10.342
NEOBHE,4,4.6,10.266
NEOBHE,83,87.4,10.323
NEOBHE,8,11.9,10.197
NEOBHE,2.4,2.3,11.205
NEOBHE,2.3,2.4,10.529
NEOBHE,11,12.7,10.148
NEOBHE,3.8,4,10.09
NEOBHE,3.2,3.6,11.184
NEOBHE,10.3,15.2,10.255
NEOBHE,5.7,6.1,10.192
NEOBHE,3.5,3.6,10.51
NEOBHE,2.5,3,10.263
NEOBHE,2.2,2.4,10.071
NEOBHE,2.7,3.1,10.156
NEOBHE,2.9,3.6,10.222
NEOBHE,10.8,15.2,10.208
NEOBHE,2.5,2.6,10.17
NEOBHE,8.4,8,10.603
NEOBHE,2.3,2.8,10.175
NEOBHE,2.6,2.8,10.504
NEOBHE,8.3,10.7,10.241
NEOBHE,19.8,20,10.156
NEOBHE,2,2.9,10.425
NEOBHE,2.3,3.1,10.978
NEOBHE,2.1,4.3,10.266
NEOBHE,2.1,2.5,11.227
NEOBHE,3.7,4.1,10.323
NEOBHE,6.3,7,10.493
NEOBHE,2.1,3.5,10.274
NEOBHE,15.6,15.6,10.586
NEOBHE,2.9,3.8,10.515
NEOBHE,6.7,6.9,10.304
NEOBHE,13.8,16.3,10.156
NEOBHE,3.1,3.3,10.482
NEOBHE,6,6.7,10.159
NEOBHE,43.5,51.5,10.271
NEOBHE,5.1,5.1,10.496
NEOBHE,15.2,15.1,10.121
NEOBHE,6.1,6.6,10.093
NEOBHE,4.6,4.9,10.249
NEOBHE,6.4,8.5,10.164
NEOBHE,3.4,3.7,10.268
NEOBHE,2.6,2.4,10.271
NEOBHE,4,4.1,10.115
NEOBHE,2.7,2.9,10.337
NEOBHE,8.4,13.1,11.06
NEOBHE,4,3.9,10.422
NEOBHE,7.4,7.9,10.164
NEOBHE,2.6,2.8,10.411
NEOBHE,3.5,3.8,10.458
NEOBHE,2.9,3.2,10.241
NEOBHE,3.5,5.2,10.444
NEOBHE,3.3,3.4,10.203
NEOBHE,8.9,10.3,10.126
NEOBHE,2.9,2.8,11.03
NEOBHE,2.4,2.9,10.263
NEOBHE,5.8,7.2,10.118
NEOBHE,2.5,3,10.285
NEOBHE,17.1,20.2,10.252
NEOBHE,2.3,2.4,10.195
NEOBHE,2.2,2.5,10.236
NEOBHE,2,2.1,11.044
NEOBHE,35,43.7,10.43
NEOBHE,3.5,4.5,10.11
NEOBHE,3.8,3.8,10.279
NEOBHE,7,7.7,10.252
NEOBHE,5,5.6,10.263
NEOBHE,2,4.2,10.126
NEOBHE,4.1,4,10.529
NEOBHE,2.6,2.5,10.51
NEOBHE,2.9,3,10.277
NEOBHE,7.2,8,10.427
NEOBHE,8.9,9,10.279
NEOBHE,2,2.4,10.181
NEOBHE,3.5,4.7,10.101
NEOBHE,40.1,48.8,11.205
NEOBHE,5,5.2,11.03
NEOBHE,2.3,2.8,10.433
NEOBHE,17.6,19.4,10.29
NEOBHE,37.5,42.8,10.088
NEOBHE,3.7,4.5,10.507
NEOBHE,6.7,7.1,10.247
NEOBHE,3,3.6,10.258
NEOBHE,2.6,2.7,10.332
NEOBHE,2.8,2.9,10.34
NEOBHE,3.5,3.8,10.496
NEOBHE,4.9,5.3,10.071
NEOBHE,7.2,7.5,10.222
NEOBHE,2.1,2.5,10.2
NEOBHE,8.7,8.4,10.11
NEOBHE,4,5,10.271
NEOBHE,3.5,4.1,10.189
NEOBHE,35.8,36.7,10.107
NEOBHE,21.3,22,10.252
NEOBHE,6.3,6.7,10.304
NEOBHE,4.9,5.5,10.085
NEOBHE,2.3,2.9,10.266
NEOBHE,2.2,2.6,10.321
NEOBHE,5.1,5.2,10.29
NEOBHE,3,3,10.252
NEOBHE,5.5,8.1,10.978
NEOBHE,3.6,3.9,10.189
NEOBHE,5.2,5.5,11.041
NEOBHE,6.1,7.5,10.247
NEOBHE,3.1,3.5,10.192
NEOBHE,3.6,5.4,10.493
NEOBHE,2.5,3,11.236
NEOBHE,2.5,3,10.279
NEOBHE,3.9,4,10.411
NEOBHE,2.4,3,10.088
NEOBHE,2.2,2.7,10.301
NEOBHE,2.2,2.4,10.156
NEOBHE,18.9,20.1,10.266
NEOBHE,3.7,3.9,10.271
NEOBHE,3,3.5,10.11
NEOBHE,7.1,8.5,10.249
NEOBHE,2.2,2.7,10.156
NEOBHE,2.2,2.6,10.266
NEOBHE,2.6,2.8,10.192
NEOBHE,2.1,2.4,10.247
NEOBHE,8,9.3,10.162
NEOBHE,6.9,7.1,10.025
NEOBHE,30.2,30.8,10.532
NEOBHE,2.2,2.4,10.225
NEOBHE,2,2,10.241
NEOBHE,4.3,6.3,10.156
NEOBHE,2.5,3.1,10.367
NEOBHE,4.5,4.8,10.153
NEOBHE,3.3,4.3,10.277
NEOBHE,15.9,17.2,10.145
NEOBHE,3.6,3.7,10.244
NEOBHE,2.2,2.7,11.041
NEOBHE,2.8,4,10.164
NEOBHE,2.1,3,11.074
NEOBHE,6.3,6.4,10.463
NEOBHE,3.1,3.6,10.219
NEOBHE,2.3,3.4,11.09
NEOBHE,3.6,4.4,10.337
NEOBHE,6.2,6.3,10.449
NEOBHE,2.2,2.4,10.282
NEOBHE,2.5,2.7,11.074
NEOBHE,7.7,8.5,10.227
NEOBHE,7.1,7.5,10.422
NEOBHE,4.7,4.6,10.271
NEOBHE,5.6,7.7,10.175
NEOBHE,8.7,9.3,10.077
NEOBHE,12.6,14,10.115
NEOBHE,9.3,10.1,10.195
NEOBHE,3.4,3.1,10.499
NEOBHE,3.7,3.6,10.315
NEOBHE,19,19.6,10.378
NEOBHE,4.3,4.9,10.145
NEOBHE,34.4,41,10.334
NEOBHE,7.2,8.9,10.244
NEOBHE,2.6,2.7,10.222
NEOBHE,5.1,5.2,10.233
NEOBHE,2.2,2.6,10.184
NEOBHE,14.6,18.7,10.06
NEOBHE,4.6,6.1,10.507
NEOBHE,2.4,2.6,10.425
NEOBHE,10.3,11,10.29
NEOBHE,2,2.2,10.488
NEOBHE,2.1,2.2,10.186
NEOBHE,4.9,5.6,10.271
NEOBHE,6.9,7.7,10.192
NEOBHE,2,2,10.178
NEOBHE,8.9,9.4,10.236
NEOBHE,4.2,4.4,10.277
NEOBHE,2.6,2.7,10.515
NEOBHE,3.6,4.5,10.482
NEOBHE,2.4,2.9,10.195
NEOBHE,5,5,10.26
NEOBHE,5.5,5.8,10.249
NEOBHE,4.7,5.2,10.29
NEOBHE,3.7,4.1,10.06
NEOBHE,3.8,4.5,10.271
NEOBHE,2.7,2.7,10.112
NEOBHE,2.6,2.8,10.025
NEOBHE,9.8,9.5,11.044
NEOBHE,2.5,4.6,10.507
NEOBHE,5.2,9,10.132
NEOBHE,3,3.1,10.392
NEOBHE,12.7,13,10.658
NEOBHE,4.8,4.9,10.107
NEOBHE,2.3,2.5,10.411
NEOBHE,2.4,2.5,10.09
NEOBHE,10.2,11.5,10.263
NEOBHE,2.8,2.9,10.337
NEOBHE,7.3,8.5,10.099
NEOBHE,3.2,3.7,10.192
NEOBHE,2.4,3.5,10.225
NEOBHE,2.4,2.5,10.277
NEOBHE,15,20.8,10.222
NEOBHE,8.6,9.5,10.099
NEOBHE,4.4,6.9,10.17
NEOBHE,3.5,3.8,10.219
NEOBHE,2.5,2.6,10.66
NEOBHE,2.8,3,10.2
NEOBHE,3.3,4.8,10.26
NEOBHE,11.5,11.8,10.104
NEOBHE,5.6,5.6,10.236
NEOBHE,6.5,7.5,10.101
NEOBHE,4.5,4.9,10.438
NEOBHE,4.4,4.8,11.247
NEOBHE,8.9,10.7,11.06
NEOBHE,2.7,2.7,11.088
NEOBHE,2.8,3.1,10.17
NEOBHE,3.1,3.7,10.337
NEOBHE,9.8,10.5,10.266
NEOBHE,3.7,4.2,10.433
NEOBHE,23.3,22.8,10.31
NEOBHE,5.6,6.2,10.222
NEOBHE,2.2,3.3,10.263
NEOBHE,3.7,3.6,10.564
NEOBHE,3.1,5.6,10.189
NEOBHE,2.2,2.1,10.066
NEOBHE,2,4.4,10.529
NEOBHE,3.5,5.6,10.293
NEOBHE,8.5,9.7,10.071
NEOBHE,4,4.1,10.479
NEOBHE,2.6,2.9,10.115
NEOBHE,3,3.7,11.041
NEOBHE,3.8,4.9,10.321
NEOBHE,2.2,3.4,10.205
NEOBHE,6.4,6.5,10.304
NEOBHE,2,2.7,10.225
NEOBHE,4.8,5.3,10.153
NEOBHE,2.5,2.8,10.282
NEOBHE,3.8,4.4,10.195
NEOBHE,2.5,2.6,10.184
NEOBHE,2.8,3.3,10.263
NEOBHE,2.3,2.2,10.145
NEOBHE,2.6,2.8,10.288
NEOBHE,25.2,32.7,10.304
NEOBHE,7.8,9.3,10.068
NEOBHE,3.4,3.9,10.501
NEOBHE,2,2,10.181
NEOBHE,5.5,8.3,10.115
NEOBHE,6,6.8,11.241
NEOBHE,3.9,4,10.208
NEOBHE,2.1,2.4,10.427
NEOBHE,20.3,22.6,10.277
NEOBHE,6.8,7.4,10.189
NEOBHE,2.6,2.8,10.099
NEOBHE,4.5,4.5,10.422
NEOBHE,4.9,5.2,10.271
NEOBHE,5.1,5.8,10.268
NEOBHE,3.7,4,10.441
NEOBHE,5.2,5.4,11.203
NEOBHE,2.7,2.7,10.441
NEOBHE,3.3,3.5,10.504
NEOBHE,3.3,4.1,10.51
NEOBHE,2,2.6,10.458
NEOBHE,4.7,5,10.485
NEOBHE,2.4,2.5,10.189
NEOBHE,2.9,3.5,10.195
NEOBHE,31.8,32.5,10.107
NEOBHE,5,5.9,10.266
NEOBHE,7.8,8.6,10.099
NEOBHE,3,3.6,10.255
NEOBHE,4.5,8.3,10.156
NEOBHE,5.8,6.3,10.422
NEOBHE,2,2.5,10.345
NEOBHE,2.7,2.9,10.189
NEOBHE,2.3,2.7,11.178
NEOBHE,9,10.4,10.51
NEOBHE,2.5,2.8,11.063
NEOBHE,3.9,4,10.567
NEOBHE,6.1,6.3,10.258
NEOBHE,2.1,2.6,10.09
NEOBHE,3,3.2,10.173
NEOBHE,4.1,4.7,10.219
NEOBHE,3.1,3.3,10.148
NEOBHE,4.5,4.5,10.395
NEOBHE,4.7,4.8,10.189
NEOBHE,4.2,4.6,10.129
NEOBHE,2.3,2.6,11
NEOBHE,2.3,3.1,10.499
NEOBHE,2.2,2.3,10.192
NEOBHE,2.8,3.6,10.345
NEOBHE,2.1,2.2,10.271
NEOBHE,4.8,5.5,10.337
NEOBHE,3.9,4.3,10.178
NEOBHE,17,17.3,10.504
NEOBHE,2.5,2.4,10.271
NEOBHE,17.8,20,10.107
NEOBHE,2.2,2.7,10.227
NEOBHE,2.2,2.9,10.247
NEOBHE,2.8,2.9,10.279
NEOBHE,13.4,15,10.266
NEOBHE,2.3,3.2,11.052
NEOBHE,2.7,3.2,10.515
NEOBHE,6,7.4,10.093
NEOBHE,3.2,3.3,10.063
NEOBHE,4.8,4.6,10.433
NEOBHE,2.3,2.5,10.422
NEOBHE,6,6.7,10.397
NEOBHE,3.6,3.5,10.153
NEOBHE,2.3,2.4,11.205
NEOBHE,2.9,3.6,10.192
NEOBHE,27.5,29.3,10.101
NEOBHE,3,3.3,10.507
NEOBHE,3,3.1,11.203
NEOBHE,2.3,2.4,10.23
NEOBHE,4.5,5.5,10.403
NEOBHE,10.5,11.4,10.09
NEOBHE,3.2,3.7,10.203
NEOBHE,3.3,3.3,10.279
NEOBHE,4,4.5,10.142
NEOBHE,3,3.5,10.463
NEOBHE,6.8,7.8,10.329
NEOBHE,3.3,4.7,10.203
NEOBHE,4.5,5,10.189
NEOBHE,2.5,3.1,10.09
NEOBHE,3.5,6.6,10.49
NEOBHE,3.2,3.8,10.46
NEOBHE,6.8,7.8,10.252
NEOBHE,2.8,3.3,10.241
NEOBHE,2.5,2.5,11.063
NEOBHE,5.1,5,11.205
NEOBHE,18,20.4,10.178
NEOBHE,3.1,3.1,10.493
NEOBHE,2.4,4.9,10.482
NEOBHE,7.9,8.2,10.225
NEOBHE,19,22.4,10.2
NEOBHE,2.1,3,10.071
NEOBHE,6.5,6.8,10.099
NEOBHE,7.7,8.5,10.025
NEOBHE,79.9,81,10.099
NEOBHE,3.3,3.4,10.214
NEOBHE,8.2,8.5,10.159
NEOBHE,3.9,3.9,10.436
NEOBHE,2.5,4.6,10.266
NEOBHE,3,3,10.482
NEOBHE,3,3.5,10.145
NEOBHE,4.3,4.5,10.227
NEOBHE,2,2.8,10.312
NEOBHE,2.8,3.1,10.115
NEOBHE,9.9,13.5,10.353
NEOBHE,6,5.7,10.195
NEOBHE,2.3,2.5,10.178
NEOBHE,2.5,2.5,10.178
NEOBHE,2.8,3.2,10.241
NEOBHE,2.5,3.1,10.433
NEOBHE,2,2.3,11.2
NEOBHE,4,3.7,10.255
NEOBHE,2.4,4.6,10.266
NEOBHE,2.8,3,10.23
NEOBHE,6.2,7.9,10.274
NEOBHE,2.2,2.1,10.458
NEOBHE,2,2.4,10.441
NEOBHE,41,44,10.167
NEOBHE,12.5,14.6,10.285
NEOBHE,6,6.3,10.203
NEOBHE,4.8,5.3,10.225
NEOBHE,2,2.1,10.312
NEOBHE,2.5,2.6,10.285
NEOBHE,10.1,11.5,10.066
NEOBHE,6.3,6.2,10.063
NEOBHE,3.4,3.4,10.419
NEOBHE,3,3.9,10.384
NEOBHE,5.5,5.2,10.26
NEOBHE,5.8,10,10.567
NEOBHE,2.5,2.5,10.512
NEOBHE,2.8,2.8,10.529
NEOBHE,5.1,5.7,10.227
NEOBHE,2.7,3.8,10.244
NEOBHE,4.3,4.3,10.101
NEOBHE,2.8,4.1,10.496
NEOBHE,2.3,2.5,10.203
NEOBHE,2.8,3.5,10.142
NEOBHE,5,5.1,10.085
NEOBHE,7.8,9.6,10.422
NEOBHE,14.3,17.2,10.277
NEOBHE,2.3,2.2,10.266
NEOBHE,3.4,3.6,10.258
NEOBHE,2.7,3,10.184
NEOBHE,3.8,4,10.167
NEOBHE,9.7,9.9,11.063
NEOBHE,4.6,4.7,10.203
NEOBHE,16.3,18,11.096
NEOBHE,2.4,2.6,10.279
NEOBHE,25.6,30.5,10.29
NEOBHE,2.2,2.1,11.2
NEOBHE,2,2.5,10.285
NEOBHE,2.5,2.7,10.332
NEOBHE,5.2,5.1,11.205
NEOBHE,3.3,3.7,10.222
NEOBHE,7.2,8.7,10.496
